,Education,Marital_Status,Yearly_Income,Recency_(days),Wines,Fruits,Meat,Fish,Sweets,Gold,Discount_Deal,Web_Deal,Catalog_Deal,Store_Deal,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Client_since_(month),Spending,Total_Deal_nondiscount,Children,total_cmp_accepted,Clusters,HasChildren
1255,Bachelor,Married,39356.0,21,15,0,2,0,0,6,1,1,0,2,6,accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,38,9.6,23,3,2,1,2,yes
1256,Bachelor,Couple,76653.0,91,736,63,946,219,189,126,1,4,7,11,2,not_accepted,not_accepted,accepted,accepted,not_accepted,no_complain,not_accepted,45,16.7,2279,22,0,2,1,no
1257,PhD,Divorced,35860.0,37,15,0,8,4,2,20,2,1,1,2,5,accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,41,7.5,49,4,2,1,2,yes
1258,PhD,Divorced,90687.0,98,982,17,672,23,34,51,1,6,2,8,2,not_accepted,not_accepted,accepted,not_accepted,not_accepted,no_complain,accepted,31,19.6,1779,16,0,1,1,no
1259,Master,Couple,73450.0,85,1142,51,415,90,69,37,1,7,8,11,3,accepted,not_accepted,not_accepted,accepted,not_accepted,no_complain,not_accepted,32,19.9,1804,26,0,2,1,no
1260,Bachelor,Married,31454.0,40,28,0,11,0,0,9,3,2,0,3,8,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,54,19.1,48,5,2,0,4,yes
1261,Bachelor,Single,47139.0,2,46,0,12,0,2,23,2,2,1,2,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,accepted,62,7.0,83,5,2,0,2,yes
1262,Bachelor,Divorced,83829.0,78,897,161,430,186,161,27,0,4,7,6,1,accepted,not_accepted,accepted,accepted,not_accepted,no_complain,accepted,39,16.9,1862,17,0,3,1,no
1263,PhD,Married,53378.0,41,489,6,152,8,6,132,10,9,4,6,8,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,accepted,51,27.6,793,19,2,0,3,yes
1264,Bachelor,Couple,19656.0,94,25,4,9,6,8,32,3,2,1,3,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,44,17.2,84,6,1,0,4,yes
1265,PhD,Married,45579.0,10,145,1,33,2,1,1,1,4,1,4,6,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,66,16.6,183,9,1,0,2,yes
1266,Undergraduate,Single,85485.0,73,630,26,611,44,18,54,1,6,6,6,2,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,56,6.4,1383,18,0,0,1,no
1267,Bachelor,Married,55956.0,22,760,38,104,50,9,38,2,7,3,4,4,not_accepted,accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,70,6.0,999,14,0,1,3,no
1268,Master,Single,64191.0,30,420,15,186,151,38,15,3,5,3,13,3,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,51,23.6,825,21,1,0,3,yes
1269,Bachelor,Single,38808.0,21,125,17,52,3,19,30,4,5,1,4,8,accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,accepted,42,28.6,246,10,1,1,2,yes
1270,Master,Married,57183.0,51,464,5,64,7,0,70,8,9,1,7,8,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,48,21.7,610,17,2,0,3,yes
1271,Master,Divorced,23748.0,97,6,6,29,12,15,8,3,2,1,3,8,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,46,25.7,76,6,1,0,4,yes
1272,Bachelor,Married,66303.0,56,1090,12,96,16,12,60,4,3,4,11,8,not_accepted,accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,43,22.4,1286,18,1,1,3,yes
1273,Master,Married,37368.0,4,3,2,11,2,2,10,1,1,0,2,6,accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,39,12.7,30,3,1,1,2,yes
1274,Bachelor,Married,40800.0,77,24,0,27,8,30,10,2,3,0,3,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,complain,not_accepted,50,24.3,99,6,3,0,2,yes
1275,Bachelor,Divorced,71847.0,95,737,21,106,55,63,210,0,6,7,9,3,not_accepted,not_accepted,not_accepted,accepted,not_accepted,no_complain,not_accepted,36,27.7,1192,22,0,1,1,no
1276,Bachelor,Married,46149.0,36,254,6,71,4,0,27,5,5,1,7,5,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,39,13.2,362,13,1,0,2,yes
1277,Bachelor,Couple,78687.0,13,817,185,687,145,55,241,1,4,6,8,2,not_accepted,not_accepted,accepted,not_accepted,not_accepted,no_complain,accepted,31,28.1,2130,18,0,1,1,no
1278,Undergraduate,Divorced,49118.0,90,620,54,239,99,98,119,2,9,7,10,7,not_accepted,accepted,not_accepted,not_accepted,accepted,no_complain,accepted,43,28.8,1229,26,0,2,2,no
1279,PhD,Married,37633.0,49,13,4,20,0,0,1,2,1,0,3,9,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,57,27.7,38,4,2,0,2,yes
1280,Master,Couple,39767.0,18,113,61,204,34,26,47,2,7,1,7,8,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,63,17.6,485,15,0,0,2,no
1281,Undergraduate,Married,26997.0,89,7,23,78,133,49,144,2,4,2,5,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,63,32.1,434,11,0,0,4,no
1282,Bachelor,Divorced,33986.0,43,16,2,18,2,1,5,1,1,0,3,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,44,21.9,44,4,1,0,2,yes
1283,PhD,Married,57091.0,82,462,0,24,6,0,4,2,9,2,5,7,not_accepted,accepted,not_accepted,not_accepted,not_accepted,no_complain,accepted,42,25.6,496,16,1,1,3,yes
1284,Undergraduate,Married,46831.0,84,22,2,10,6,4,34,2,1,2,2,4,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,45,17.1,78,5,2,0,2,yes
1285,Master,Married,83151.0,80,968,147,842,137,42,210,1,5,7,10,2,accepted,not_accepted,accepted,accepted,not_accepted,no_complain,accepted,42,15.2,2346,22,0,3,1,no
1286,Bachelor,Married,52531.0,68,283,112,151,51,72,125,2,7,2,10,6,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,43,24.4,794,19,0,0,3,no
1287,Bachelor,Married,15759.0,12,1,2,5,6,0,3,1,1,0,2,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,58,20.0,17,3,0,0,4,no
1288,Bachelor,Single,22804.0,75,14,1,7,2,1,1,1,2,0,2,9,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,43,17.3,26,4,1,0,4,yes
1289,Undergraduate,Married,43050.0,10,30,5,24,6,3,8,2,2,0,4,5,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,41,9.6,76,6,1,0,2,yes
1290,PhD,Single,42997.0,91,4,0,5,0,1,5,1,1,0,2,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,37,17.9,15,3,2,0,2,yes
1291,PhD,Single,48918.0,21,52,0,9,0,0,1,2,1,0,4,4,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,51,0.9,62,5,2,0,2,yes
1292,Master,Couple,60033.0,28,62,1,57,19,11,48,2,2,1,5,2,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,60,9.2,198,8,1,0,3,yes
1293,PhD,Couple,34043.0,97,20,2,14,3,0,10,1,2,0,2,9,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,36,14.4,49,4,1,0,2,yes
1294,Bachelor,Couple,57811.0,49,545,7,114,37,21,78,5,7,2,11,5,not_accepted,accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,48,18.5,802,20,1,1,3,yes
1295,Bachelor,Married,78569.0,14,558,79,622,207,175,95,1,4,6,4,1,not_accepted,not_accepted,accepted,not_accepted,not_accepted,no_complain,accepted,68,10.5,1736,14,0,1,1,no
1296,Bachelor,Single,7500.0,5,6,5,4,13,4,25,4,2,1,3,6,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,36,24.5,57,6,2,0,4,yes
1297,Master,Couple,157733.0,37,39,1,9,2,0,8,0,1,0,1,1,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,43,21.1,59,2,1,0,1,yes
1298,Bachelor,Couple,94384.0,62,1111,24,790,160,45,172,0,5,8,5,2,not_accepted,accepted,accepted,accepted,not_accepted,no_complain,accepted,61,21.2,2302,18,0,3,1,no
1299,Undergraduate,Married,23148.0,83,4,6,8,6,3,10,1,2,0,3,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,29,10.5,37,5,0,0,4,no
1300,Bachelor,Divorced,44267.0,48,183,5,65,3,5,49,5,5,2,4,9,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,44,22.5,310,11,2,0,2,yes
1301,Bachelor,Married,71626.0,94,546,72,376,94,145,72,1,5,5,8,3,not_accepted,accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,35,36.2,1305,18,0,1,3,no
1302,Bachelor,Couple,60894.0,61,606,7,155,10,0,54,5,10,3,8,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,48,18.4,832,21,1,0,3,yes
1303,Bachelor,Couple,50200.0,70,266,6,51,8,6,64,6,7,1,5,8,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,38,22.2,401,13,2,0,2,yes
1304,PhD,Married,81051.0,43,1142,29,249,38,29,14,1,5,5,12,2,not_accepted,accepted,accepted,not_accepted,not_accepted,no_complain,not_accepted,49,7.4,1501,22,0,2,1,no
1305,Bachelor,Married,65169.0,23,1074,0,69,0,0,46,1,10,4,13,6,accepted,not_accepted,accepted,accepted,accepted,no_complain,accepted,32,11.7,1189,27,0,4,3,no
1306,Bachelor,Couple,59868.0,37,771,51,154,54,10,154,7,11,2,12,6,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,42,17.6,1194,25,1,0,3,yes
1307,PhD,Married,65695.0,50,371,32,189,0,58,6,2,5,4,10,4,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,54,11.1,656,19,1,0,3,yes
1308,Master,Single,64857.0,78,556,14,717,210,0,43,1,7,5,10,4,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,58,25.6,1540,22,0,0,3,no
1309,Master,Couple,45143.0,74,202,5,74,11,5,14,3,6,1,5,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,49,16.4,311,12,1,0,2,yes
1310,Undergraduate,Couple,74805.0,14,209,162,209,41,162,37,5,4,7,10,2,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,59,18.9,820,21,1,0,1,yes
1311,Undergraduate,Married,59060.0,77,35,40,111,36,40,12,3,3,1,7,4,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,25,2.0,274,11,1,0,3,yes
1312,PhD,Single,27238.0,39,37,0,17,0,0,3,3,3,0,3,9,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,52,20.7,57,6,2,0,4,yes
1313,Bachelor,Couple,47009.0,89,171,45,73,59,10,90,4,3,2,8,4,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,49,24.0,448,13,1,0,2,yes
1314,Undergraduate,Married,46094.0,62,12,2,20,3,2,5,1,1,0,3,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,41,2.9,44,4,2,0,2,yes
1315,Bachelor,Married,40321.0,59,44,4,21,6,0,27,2,3,0,3,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,42,17.3,102,6,2,0,2,yes
1316,Bachelor,Couple,37235.0,68,20,2,9,4,6,20,1,1,1,2,4,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,30,12.1,61,4,1,0,2,yes
1317,Master,Married,81843.0,13,779,86,537,34,69,138,1,5,9,12,3,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,54,20.6,1643,26,0,0,1,no
1318,Master,Couple,46692.0,37,170,6,97,24,12,88,3,6,1,5,6,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,56,19.1,397,12,1,0,2,yes
1319,Bachelor,Couple,77382.0,36,491,48,231,112,105,134,2,5,7,12,1,not_accepted,not_accepted,accepted,not_accepted,not_accepted,no_complain,not_accepted,46,6.1,1121,24,1,1,1,yes
1320,Bachelor,Single,37774.0,28,173,8,107,7,2,176,4,7,2,3,9,accepted,not_accepted,not_accepted,not_accepted,not_accepted,complain,accepted,37,34.2,473,12,2,1,2,yes
1321,Undergraduate,Married,18393.0,2,7,10,13,16,0,4,2,3,0,3,8,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,40,9.2,50,6,1,0,4,yes
1322,Master,Married,72828.0,17,1205,0,235,19,14,205,6,6,3,13,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,52,22.8,1678,22,1,0,1,yes
1323,Bachelor,Married,24711.0,86,10,7,25,6,3,7,1,3,0,3,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,32,8.6,58,6,0,0,4,no
1324,PhD,Married,45503.0,54,97,4,44,6,1,18,1,3,1,4,5,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,39,15.4,170,8,1,0,2,yes
1325,Master,Single,6560.0,2,67,11,26,4,3,262,0,1,0,1,17,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,32,12.8,373,2,0,0,4,no
1326,PhD,Couple,71604.0,3,345,53,528,98,75,97,1,8,3,5,4,accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,accepted,69,13.6,1196,16,0,1,3,no
1327,Bachelor,Married,27244.0,84,6,5,17,3,24,46,2,2,2,2,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,35,6.0,101,6,1,0,4,yes
1328,Bachelor,Married,48752.0,8,73,57,100,71,15,0,5,6,1,5,9,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,accepted,45,25.0,316,12,2,0,2,yes
1329,Bachelor,Married,71434.0,4,711,36,217,172,96,168,3,7,4,7,4,not_accepted,accepted,not_accepted,accepted,not_accepted,no_complain,not_accepted,52,15.6,1400,18,1,2,3,yes
1330,Bachelor,Single,90842.0,57,774,70,118,182,187,93,1,4,9,13,1,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,66,17.3,1424,26,0,0,1,no
1331,Master,Married,88097.0,24,163,0,480,0,126,75,1,6,5,8,9,not_accepted,accepted,accepted,accepted,not_accepted,no_complain,accepted,36,28.8,844,19,1,3,1,yes
1332,Bachelor,Married,51948.0,51,82,33,54,71,30,41,2,5,2,4,5,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,39,15.7,311,11,1,0,3,yes
1333,Bachelor,Couple,71853.0,29,358,108,413,141,97,32,1,2,8,6,1,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,32,17.1,1149,16,0,0,1,no
1334,Master,Married,35876.0,13,66,2,40,4,3,14,1,3,1,3,6,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,31,8.5,129,7,0,0,2,no
1335,Bachelor,Single,40049.0,23,13,6,7,0,3,3,1,1,0,3,6,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,62,14.7,32,4,1,0,2,yes
1336,Bachelor,Single,39660.0,36,139,13,78,20,13,36,3,7,1,3,9,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,accepted,32,29.2,299,11,1,0,2,yes
1337,Bachelor,Couple,50127.0,88,274,0,21,4,6,15,1,5,1,6,6,not_accepted,accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,52,7.2,320,12,1,1,2,yes
1338,Master,Married,43263.0,2,262,6,61,0,10,102,3,5,2,6,5,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,37,25.7,441,13,1,0,2,yes
1339,Master,Married,62845.0,3,1099,0,45,0,0,34,11,3,4,10,8,not_accepted,accepted,not_accepted,not_accepted,not_accepted,no_complain,accepted,65,36.2,1178,17,2,1,3,yes
1340,Bachelor,Married,18929.0,15,32,0,8,23,4,18,1,1,0,4,6,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,24,22.8,85,5,0,0,4,no
1341,Undergraduate,Single,24367.0,58,2,4,2,0,11,5,1,1,0,2,9,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,32,21.7,24,3,1,0,4,yes
1342,Bachelor,Single,33249.0,11,6,10,21,19,14,42,2,2,1,3,6,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,39,22.6,112,6,1,0,2,yes
1343,Undergraduate,Married,26887.0,27,6,7,4,3,4,6,1,1,0,3,6,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,55,15.2,30,4,1,0,4,yes
1344,PhD,Married,50150.0,32,135,46,92,65,61,11,2,5,2,7,5,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,31,18.6,410,14,0,0,2,no
1345,Bachelor,Couple,62061.0,12,641,7,84,0,30,38,3,10,4,7,6,not_accepted,accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,38,16.2,800,21,1,1,3,yes
1346,PhD,Divorced,85696.0,88,714,76,395,116,0,12,1,4,6,9,1,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,accepted,52,22.2,1313,19,0,0,1,no
1347,PhD,Couple,76542.0,91,794,73,573,0,29,14,1,4,8,10,2,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,58,21.4,1483,22,0,0,1,no
1348,Bachelor,Single,70515.0,12,420,0,452,182,64,140,1,6,6,4,2,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,accepted,21,14.5,1258,16,0,0,3,no
1349,Bachelor,Couple,18227.0,21,1,2,7,4,3,11,1,0,1,2,8,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,27,29.1,28,3,1,0,4,yes
1350,Bachelor,Married,69139.0,23,86,12,75,33,15,6,1,4,1,5,4,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,49,11.3,227,10,1,0,3,yes
1351,Bachelor,Married,69109.0,10,823,25,459,124,29,95,1,6,6,7,4,not_accepted,not_accepted,accepted,not_accepted,not_accepted,no_complain,accepted,32,28.0,1555,19,0,1,3,no
1352,Bachelor,Single,69627.0,35,231,161,215,171,30,53,2,8,2,11,5,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,52,21.8,861,21,1,0,3,yes
1353,Bachelor,Married,38136.0,69,8,15,27,0,20,33,2,3,1,2,8,accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,36,20.6,103,6,1,1,2,yes
1354,PhD,Single,62159.0,68,182,17,259,77,70,29,1,6,2,10,4,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,68,8.2,634,18,0,0,3,no
1355,Bachelor,Single,80695.0,85,557,129,984,193,37,18,1,5,8,5,2,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,51,12.2,1918,18,0,0,1,no
1356,Master,Single,33316.0,34,79,1,31,4,4,12,3,2,1,4,6,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,43,21.0,131,7,2,0,2,yes
1357,Bachelor,Couple,58554.0,55,368,24,68,38,0,88,6,8,2,6,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,46,27.5,586,16,2,0,3,yes
1358,Undergraduate,Married,17256.0,10,6,4,14,8,8,22,2,2,1,2,8,accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,22,13.4,62,5,1,1,4,yes
1359,Bachelor,Divorced,53034.0,30,160,15,196,15,11,50,8,6,1,7,8,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,40,19.3,447,14,2,0,3,yes
1360,Undergraduate,Couple,52203.0,36,488,21,238,56,108,28,1,8,7,11,6,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,64,29.4,939,26,0,0,3,no
1361,Undergraduate,Divorced,59601.0,14,691,7,69,0,7,23,4,2,2,7,8,not_accepted,accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,37,17.5,797,11,1,1,3,yes
1362,Master,Single,75154.0,79,543,10,205,160,143,82,1,6,3,6,3,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,accepted,56,33.2,1143,15,1,0,1,yes
1363,Bachelor,Single,47025.0,52,254,7,108,20,0,26,3,6,3,5,6,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,38,17.9,415,14,1,0,2,yes
1364,Bachelor,Married,37971.0,97,5,4,10,2,2,7,1,1,0,3,8,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,41,13.4,30,4,1,0,2,yes
1365,Master,Divorced,41335.0,24,112,19,21,16,14,5,3,4,1,4,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,46,12.3,187,9,1,0,2,yes
1366,Bachelor,Married,67267.0,0,134,11,59,15,2,30,1,3,2,5,2,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,56,7.7,251,10,1,0,3,yes
1367,Bachelor,Single,57338.0,96,143,6,52,11,8,17,2,4,1,5,5,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,39,8.2,237,10,1,0,3,yes
1368,Undergraduate,Couple,50523.0,89,51,4,24,4,7,1,2,2,0,4,6,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,54,12.4,91,6,2,0,2,yes
1369,Master,Single,35791.0,94,27,0,5,0,0,3,2,1,0,3,8,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,49,19.1,35,4,3,0,2,yes
1370,PhD,Divorced,50611.0,98,459,0,24,6,0,4,6,4,5,7,6,not_accepted,accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,54,33.2,493,16,1,1,2,yes
1371,PhD,Married,56242.0,72,689,8,167,11,8,88,5,8,4,11,6,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,45,22.3,971,23,1,0,3,yes
1372,Bachelor,Single,48904.0,1,283,10,38,0,13,27,4,7,2,4,8,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,54,35.1,371,13,1,0,2,yes
1373,Bachelor,Single,56243.0,26,347,0,35,4,3,7,6,4,2,8,5,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,39,12.2,396,14,3,0,3,yes
1374,Bachelor,Married,21355.0,5,5,13,14,0,5,31,2,2,1,2,6,accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,accepted,29,16.6,68,5,1,1,4,yes
1375,Master,Couple,57420.0,22,280,0,18,0,0,24,3,5,1,6,7,not_accepted,accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,43,18.5,322,12,1,1,3,yes
1376,Master,Couple,52917.5,39,187,5,65,26,20,14,2,4,2,6,5,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,44,24.2,317,12,1,0,3,yes
1377,Master,Divorced,46390.0,56,95,14,64,2,9,38,1,4,2,3,7,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,59,8.0,222,9,1,0,2,yes
1378,Undergraduate,Couple,54342.0,74,84,10,34,11,10,28,4,3,1,4,6,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,58,22.1,177,8,2,0,3,yes
1379,Bachelor,Couple,52720.4,87,19,4,12,2,2,6,1,1,0,3,5,not_accepted,not_accepted,not_accepted,not_accepted,not_accepted,no_complain,not_accepted,56,34.2,45,4,2,0,3,yes
