,Education,Marital_Status,Yearly_Income,Recency_(days),Wines,Fruits,Meat,Fish,Sweets,Gold,Discount_Deal,Web_Deal,Catalog_Deal,Store_Deal,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Client_since_(month),Spending,Total_Deal_nondiscount,Children,total_cmp_accepted
1301,0,0,94384.0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,61,21.2,2302,18,0,3
1302,3,2,23148.0,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,29,10.5,37,5,0,0
1303,0,1,44267.0,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,44,22.5,310,11,2,0
1304,0,2,71626.0,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,35,36.2,1305,18,0,1
1305,0,0,60894.0,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,48,18.4,832,21,1,0
1306,0,0,50200.0,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,38,22.2,401,13,2,0
1307,2,2,81051.0,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,49,7.4,1501,22,0,2
1308,0,2,65169.0,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,32,11.7,1189,27,0,4
1309,0,0,59868.0,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,42,17.6,1194,25,1,0
1310,2,2,65695.0,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,54,11.1,656,19,1,0
1311,1,3,64857.0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,58,25.6,1540,22,0,0
1312,1,0,45143.0,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,49,16.4,311,12,1,0
1313,3,0,74805.0,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,59,18.9,820,21,1,0
1314,3,2,59060.0,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,25,2.0,274,11,1,0
1315,2,3,27238.0,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,52,20.7,57,6,2,0
1316,0,0,47009.0,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,49,24.0,448,13,1,0
1317,3,2,46094.0,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,41,2.9,44,4,2,0
1318,0,2,40321.0,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,42,17.3,102,6,2,0
1319,0,0,37235.0,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,30,12.1,61,4,1,0
1320,1,2,81843.0,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,54,20.6,1643,26,0,0
1321,1,0,46692.0,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,56,19.1,397,12,1,0
1322,0,0,77382.0,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,46,6.1,1121,24,1,1
1323,0,3,37774.0,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,37,34.2,473,12,2,1
1324,3,2,18393.0,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,40,9.2,50,6,1,0
1325,1,2,72828.0,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,52,22.8,1678,22,1,0
1326,0,2,24711.0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,32,8.6,58,6,0,0
1327,2,2,45503.0,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,39,15.4,170,8,1,0
1328,1,3,6560.0,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,32,12.8,373,2,0,0
1329,2,0,71604.0,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,69,13.6,1196,16,0,1
1330,0,2,27244.0,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,35,6.0,101,6,1,0
1331,0,2,48752.0,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,45,25.0,316,12,2,0
1332,0,2,71434.0,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,52,15.6,1400,18,1,2
1333,0,3,90842.0,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,66,17.3,1424,26,0,0
1334,1,2,88097.0,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,36,28.8,844,19,1,3
1335,0,2,51948.0,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,39,15.7,311,11,1,0
1336,0,0,71853.0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,32,17.1,1149,16,0,0
1337,1,2,35876.0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,31,8.5,129,7,0,0
1338,0,3,40049.0,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,62,14.7,32,4,1,0
1339,0,3,39660.0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,32,29.2,299,11,1,0
1340,0,0,50127.0,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,52,7.2,320,12,1,1
1341,1,2,43263.0,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,37,25.7,441,13,1,0
1342,1,2,62845.0,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,65,36.2,1178,17,2,1
1343,0,2,18929.0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,24,22.8,85,5,0,0
1344,3,3,24367.0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,32,21.7,24,3,1,0
1345,0,3,33249.0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,39,22.6,112,6,1,0
1346,3,2,26887.0,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,55,15.2,30,4,1,0
1347,2,2,50150.0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,31,18.6,410,14,0,0
1348,0,0,62061.0,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,38,16.2,800,21,1,1
1349,2,1,85696.0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,52,22.2,1313,19,0,0
1350,2,0,76542.0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,58,21.4,1483,22,0,0
1351,0,3,70515.0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,21,14.5,1258,16,0,0
1352,0,0,18227.0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,27,29.1,28,3,1,0
1353,0,2,69139.0,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,49,11.3,227,10,1,0
1354,0,2,69109.0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,32,28.0,1555,19,0,1
1355,0,3,69627.0,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,52,21.8,861,21,1,0
1356,0,2,38136.0,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,36,20.6,103,6,1,1
1357,2,3,62159.0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,68,8.2,634,18,0,0
1358,0,3,80695.0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,51,12.2,1918,18,0,0
1359,1,3,33316.0,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,43,21.0,131,7,2,0
1360,0,0,58554.0,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,46,27.5,586,16,2,0
1361,3,2,17256.0,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,22,13.4,62,5,1,1
1362,0,1,53034.0,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,40,19.3,447,14,2,0
1363,3,0,52203.0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,64,29.4,939,26,0,0
1364,3,1,59601.0,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,37,17.5,797,11,1,1
1365,1,3,75154.0,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,56,33.2,1143,15,1,0
1366,0,3,47025.0,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,38,17.9,415,14,1,0
1367,0,2,37971.0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,41,13.4,30,4,1,0
1368,1,1,41335.0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,46,12.3,187,9,1,0
1369,0,2,67267.0,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,56,7.7,251,10,1,0
1370,0,3,57338.0,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,39,8.2,237,10,1,0
1371,3,0,50523.0,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,54,12.4,91,6,2,0
1372,1,3,35791.0,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,49,19.1,35,4,3,0
1373,2,1,50611.0,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,54,33.2,493,16,1,1
1374,2,2,56242.0,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,45,22.3,971,23,1,0
1375,0,3,48904.0,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,54,35.1,371,13,1,0
1376,0,3,56243.0,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,39,12.2,396,14,3,0
1377,0,2,21355.0,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,29,16.6,68,5,1,1
1378,1,0,57420.0,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,43,18.5,322,12,1,1
1379,1,0,52917.5,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,0,44,24.2,317,12,1,0
1380,1,1,46390.0,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,59,8.0,222,9,1,0
1381,3,0,54342.0,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,58,22.1,177,8,2,0
1382,0,0,52720.4,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0,56,34.2,45,4,2,0
1383,3,3,47633.2,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,50,1.0,21,3,2,0
1384,0,2,20895.0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,41,31.1,45,5,1,0
1385,0,2,92344.0,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,66,11.7,1899,20,0,2
1386,2,0,56145.3,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,42,11.0,42,4,1,0
1387,3,0,26907.0,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,38,16.6,22,4,2,0
1388,0,0,44964.0,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,34,24.8,41,4,2,0
1389,0,0,75507.0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,35,11.0,1440,20,0,0
1390,1,2,53761.0,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,42,13.9,325,11,2,0
1391,0,0,22682.0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,41,22.0,95,7,1,0
1392,2,0,38887.0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,42,11.0,42,4,1,0
1393,3,3,41658.0,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,39,28.0,72,4,2,0
1394,2,2,29791.0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,42,7.7,20,5,1,0
1395,1,2,63915.0,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,58,17.3,789,21,2,0
1396,0,1,39996.0,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,40,7.4,15,3,2,0
1397,0,1,26759.0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,42,6.1,59,6,1,0
1398,1,1,63841.0,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,46,20.6,908,21,1,0
1399,2,2,51039.0,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,45,27.0,417,12,2,0
1400,0,2,60544.0,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,53,28.6,289,11,2,0
1401,0,2,65685.0,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,42,9.2,769,20,1,0
1402,0,2,37716.0,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,61,8.5,188,8,1,0
1403,0,3,36864.0,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,57,29.0,354,11,1,0
1404,1,2,44511.0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,44,25.0,727,20,1,0
1405,2,2,36947.0,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,47,30.2,146,7,2,0
1406,1,0,47352.0,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,63,14.1,319,12,1,0
1407,1,2,67087.0,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,61,12.6,794,20,1,0
1408,0,2,57045.0,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,64,29.1,454,15,1,0
1409,2,1,36957.0,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,61,31.2,152,7,2,0
1410,2,2,69389.0,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,37,27.5,797,21,1,0
1411,0,2,80134.0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,42,19.7,1690,14,1,3
1412,1,2,43142.0,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,45,10.5,20,3,2,0
1413,0,2,80589.0,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,70,11.4,1428,20,0,1
1414,0,3,34412.0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,24,22.9,209,8,1,0
1415,0,3,57537.0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,35,15.0,545,15,1,0
1416,3,0,22634.0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,48,23.8,96,5,0,0
1417,0,0,51315.0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,66,10.4,222,9,0,0
1418,0,2,36026.0,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,42,9.7,61,5,3,0
1419,0,2,24639.0,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,41,11.2,44,6,2,0
1420,2,0,34578.0,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,42,1.9,8,3,3,0
1421,3,3,65704.0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,42,14.8,817,22,0,0
1422,0,3,63810.0,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,48,26.0,1371,19,1,1
1423,2,0,54132.0,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,45,10.6,42,4,1,0
1424,0,2,18690.0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,55,24.4,60,4,0,0
1425,0,2,28164.0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,44,21.2,78,6,1,0
1426,2,2,34596.0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,40,20.9,23,3,1,0
1427,2,2,43269.0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,42,15.7,19,3,1,0
1428,3,3,38741.0,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,56,9.2,61,5,2,0
1429,0,3,31907.0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,42,21.2,449,13,0,0
1430,1,2,27100.0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,31,20.2,37,4,1,0
1431,3,1,31163.0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,41,10.7,38,4,1,0
1432,0,2,92533.0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,29,12.6,1131,22,0,2
1433,0,3,34853.0,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,41,12.4,34,5,2,0
1434,0,1,70844.0,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,47,14.2,294,12,2,0
1435,3,2,31086.0,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,35,21.2,48,4,2,1
1436,0,2,60544.0,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,53,28.6,289,11,2,0
1437,3,0,20491.0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,28,23.5,30,3,0,0
1438,0,2,42523.0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,50,8.4,125,6,0,0
1439,0,2,39922.0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,31,22.8,156,7,1,0
1440,0,0,33402.0,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,62,17.7,70,6,2,0
1441,1,2,36408.0,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,65,15.5,22,3,2,0
1442,0,0,21645.0,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,35,34.2,65,6,1,0
1443,1,3,78427.0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,66,26.6,1930,20,0,1
1444,0,0,82657.0,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,68,15.3,2283,22,0,2
1445,0,2,51876.0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,56,14.7,310,12,0,0
1446,3,2,78041.0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,43,24.8,1319,17,0,0
1447,0,2,52852.0,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,57,36.1,879,22,1,1
1448,2,0,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,32,14.4,1244,16,0,0
1449,3,0,69401.0,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,41,9.4,690,13,1,0
1450,0,0,46053.0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,42,22.7,209,9,1,0
1451,0,2,77343.0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,49,3.9,1134,16,0,0
1452,0,3,73892.0,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1,61,13.8,1507,22,0,0
1453,2,3,40304.0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,47,15.2,57,5,1,0
1454,2,0,32727.0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,49,28.5,529,15,0,0
1455,0,0,68695.0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,45,6.3,1091,15,0,0
1456,0,1,43300.0,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1,43,27.0,180,8,1,0
1457,0,0,26290.0,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,42,13.2,77,6,2,0
1458,0,3,93790.0,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,1,44,1.0,2349,25,0,3
1459,2,2,38410.0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1,40,27.9,534,16,0,0
1460,1,3,64866.0,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,64,11.3,556,17,1,1
1461,0,0,57957.0,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0,55,16.6,637,18,1,0
1462,2,0,46015.0,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,59,8.7,46,4,2,2
1463,0,0,16531.0,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,36,6.5,44,6,1,0
1464,1,2,28072.0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,28,17.0,47,4,1,0
1465,1,1,49476.0,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,51,18.6,795,18,1,0
1466,0,2,50725.0,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,61,22.9,586,17,1,0
1467,0,0,83844.0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,62,13.0,1574,19,0,1
1468,2,2,41145.0,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,64,5.0,13,3,2,0
1469,0,0,67419.0,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,44,23.8,1471,21,1,0
1470,3,2,23162.0,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,44,12.5,65,5,2,0
1471,0,2,34380.0,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,37,23.1,175,8,1,0
1472,0,3,34704.0,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,48,20.4,40,4,1,0
1473,2,2,94871.0,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,1,45,36.2,1078,17,2,2
1474,0,2,65148.0,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,56,25.8,1115,19,1,0
1475,0,0,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,60,13.1,134,7,1,0
1476,1,3,64857.0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,58,25.6,1540,22,0,0
1477,2,2,59892.0,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,44,22.9,87,6,1,0
1478,1,3,41020.0,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,27,14.3,217,9,0,0
1479,2,2,57072.0,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,53,11.4,1034,25,1,1
1480,0,3,60474.0,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,35,24.2,1180,24,1,0
1481,0,0,62807.0,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,54,28.4,819,20,1,0
1482,3,0,19414.0,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,33,14.7,32,4,1,0
1483,0,2,19107.0,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0,34,16.5,46,4,1,0
1484,3,0,75484.0,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0,38,35.2,1159,16,1,0
1485,1,3,70379.0,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,38,22.3,860,22,1,0
1486,1,0,79419.0,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0,44,6.4,1631,14,0,0
1487,2,0,64014.0,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,68,2.9,444,15,3,1
1488,0,2,76998.0,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,59,14.2,1910,27,1,1
1489,1,0,49854.0,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,42,14.9,380,13,1,0
1490,2,2,60585.0,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,1,43,18.5,736,20,2,0
1491,2,1,42873.0,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,64,23.6,269,11,2,0
1492,0,0,87679.0,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,1,26,17.4,2524,28,0,3
1493,0,0,57867.0,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,0,36,24.0,612,18,1,0
1494,0,2,35765.0,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,24,13.8,75,6,1,0
1495,0,2,65492.0,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0,55,11.3,1045,24,0,0
1496,0,1,32952.0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,37,23.9,55,5,1,0
1497,2,0,53374.0,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,1,45,28.9,1064,15,1,1
1498,0,0,71706.0,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0,55,25.9,1443,21,1,0
1499,0,2,68487.0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,26,23.9,1366,29,0,0
1500,1,0,53253.0,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,39,14.1,436,12,2,0
1501,3,1,31163.0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,41,10.7,38,4,1,0
1502,0,2,42014.0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1,37,28.9,436,14,1,0
1503,1,2,54108.0,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0,41,32.1,747,19,2,0
1504,2,3,49667.0,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,1,59,28.8,1396,20,0,1
1505,1,2,63206.0,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,40,9.5,928,13,0,1
1506,1,2,57136.0,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,0,42,16.0,642,17,2,0
1507,3,0,46772.0,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0,39,30.1,1048,24,1,1
1508,2,2,78931.0,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,0,43,14.4,943,23,0,0
1509,0,0,53977.0,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,56,17.1,907,22,1,0
1510,0,2,84219.0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,26,11.1,1198,17,0,0
1511,1,3,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,39,28.8,120,7,2,0
1512,0,2,73538.0,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0,49,25.5,1658,23,1,0
1513,0,2,79529.0,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,0,28,8.3,1638,21,0,0
1514,3,0,20981.0,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,1,37,20.3,73,6,0,0
